,month,date,year,title,link
7820,6,30,1589년,[음]일본의 현소(玄蘇)와 평의지(平義智) 등이 사신으로 옴,http://sillok.history.go.kr/id/kna_12206030_001
7821,6,30,1510년,[음]경상도 안골포(安骨浦)에서 왜구를 물리침,http://sillok.history.go.kr/id/kka_10506030_001
7822,6,30,1410년,[음]양주 회암사(檜巖寺)의 요역(傜役)을 면제하여 줌,http://sillok.history.go.kr/id/kca_11006030_003
7823,6,30,1284년,[음]원부 등이 『고금록』을 편찬함,http://db.history.go.kr/id/kr_029r_0060_0070_0020
7824,6,30,1259년,[음]왕(고종)이 태자의 왕위 계승을 유조로 남기고 훙서함,http://db.history.go.kr/id/kr_024r_0090_0060_0080
7825,7,1,2006년,"중앙 인사 위원회, 고위 공무원단 제도 시행",http://db.history.go.kr/id/tcct_2006_07_01_0010
7826,7,1,2002년,"김병현, 미국 프로 야구 메이저리그 올스타 선정",http://db.history.go.kr/id/tcct_2002_07_01_0050
7827,7,1,1999년,"전국 교직원 노동 조합·한국 교원 노동 조합, 노조 설립 신고서 제출, 정식 출범",http://db.history.go.kr/id/tcct_1999_07_01_0030
7828,7,1,1995년,고용 보험제 실시,http://db.history.go.kr/id/tcct_1995_07_01_0050
7829,7,1,1989년,"부산 성도고등학교 권경업 교사, 전교조 활동에 사립학교 교사로는 첫 파면",http://db.history.go.kr/id/tcct_1989_07_01_0060
7830,7,1,1988년,"SK텔레콤, 휴대전화 서비스 개시",http://db.history.go.kr/id/tcct_1988_07_01_0060
7831,7,1,1987년,한국 소비자 보호원 개원,http://db.history.go.kr/id/tcct_1987_07_01_0060
7832,7,1,1977년,"8개 간접세 통합, 〈부가 가치 세제〉 시행",http://db.history.go.kr/id/tcct_1977_07_01_0020
7833,7,1,1971년,"박정희, 제7대 대통령 취임",http://db.history.go.kr/id/tcct_1971_07_01_0010
7834,7,1,1970년,전국 우편 번호제 및 우편 작업 기계화 실시,http://db.history.go.kr/id/tcct_1970_07_01_0020
7835,7,1,1967년,"박정희, 제6대 대통령 취임, 민주 사회 건설·평화적 민권 교체 등 강조",http://db.history.go.kr/id/tcct_1967_07_01_0010
7836,7,1,1948년,"국회 본회의, 국호를 대한민국으로 결정",http://db.history.go.kr/id/tcct_1948_07_01_0010
7837,7,1,1946년,국제통신·연합통신 합병하여 국내 최대의 종합 통신사인 합동통신 창립,http://db.history.go.kr/id/tcct_1946_07_01_0030
7838,7,1,1942년,경성에서 식량 배급 위한 쌀 통장제 실시,http://db.history.go.kr/id/tcmd_1942_07_01_0060
7839,7,1,1940년,"조선총독부, 〈육군 지원자 훈련소 규정과 채용 규정〉 개정 공포",http://db.history.go.kr/id/tcmd_1940_07_01_0040
7840,7,1,1939년,서울·북경 간 유선 전화 개통,http://db.history.go.kr/id/tcmd_1939_07_01_0020
7841,7,1,1938년,국민 정신 총동원 조선 연맹 창립,http://db.history.go.kr/id/tcmd_1938_07_01_0020
7842,7,1,1924년,서울 재동에 조선 상호 소년군 본영 설치,http://db.history.go.kr/id/tcmd_1924_07_01_0050
7843,7,1,1905년,구 백동화 교환 개시,http://db.history.go.kr/id/tcmd_1905_07_01_0010
7844,7,1,1867년,[음]서민 의복에 비단·명주[紬屬] 사용 금지,http://db.history.go.kr/id/tcmd_1867_07_01_0010
7845,7,1,1862년,"[음]평양부의 무너진 2,237가구에 대해 구휼함",http://sillok.history.go.kr/id/kya_11307001_004
7846,7,1,1833년,[음]울산에서 화재로 민가 101호가 연소됨,http://sillok.history.go.kr/id/kwa_13307001_004
7847,7,1,1820년,[음]유구인이 제주도 정의현에 표착함,http://sillok.history.go.kr/id/kwa_12007001_002
7848,7,1,1792년,[음]경기와 삼남의 군사훈련을 정지하게 함,http://sillok.history.go.kr/id/kva_11607001_001
7849,7,1,1790년,[음]《주교지남(舟橋指南)》을 지어 한강을 건너기 위한 배다리 제도를 제정함,http://sillok.history.go.kr/id/kva_11407001_001
7850,7,1,1783년,[음]《승정원일기》 보관을 엄격히 하게 함,http://sillok.history.go.kr/id/kva_10707001_004
7851,7,1,1757년,[음]영조가 지은 《연대귀감서(年代龜鑑書)》를 간행하게 함,http://sillok.history.go.kr/id/kua_13307001_003
7852,7,1,1674년,[음]윤휴가 청나라에 대한 북벌을 주장하는 상소를 올림,http://sillok.history.go.kr/id/kra_11507001_001
7853,7,1,1623년,[음]5월부터 이어진 장마로 수해가 참혹함,http://sillok.history.go.kr/id/kpa_10107001_001
7854,7,1,1603년,[음]황해도에 홍수로 황주에서 민가 70여 호 이상 침수 피해 등 발생,http://sillok.history.go.kr/id/kna_13607001_006
7855,7,1,1599년,[음]전 도원수 권율이 죽음,http://sillok.history.go.kr/id/knb_13207001_001
7856,7,1,1597년,"[음]통제사 원균의 수군이 경상도 고성(固城)에서 왜군에게 패하여 전라 수사 이억기, 충청 수사 최호 등이 전사함",http://sillok.history.go.kr/id/knb_13007001_002
7857,7,1,1596년,[음]충청도 홍산의 서인 이몽학이 난을 일으킴,http://sillok.history.go.kr/id/knb_12907001_001
7858,7,1,1595년,[음]권율이 도원수에서 파직돼 이원익이 겸임함,http://sillok.history.go.kr/id/knb_12807001_005
7859,7,1,1592년,[음]전라 절제사 권율이 웅치와 이치에서 왜군을 물리침,http://sillok.history.go.kr/id/knb_12507001_002
7860,7,1,1569년,"[음]명종을 태묘에 부묘하고, 이언적·심연원을 명종 묘정에 배향함",http://sillok.history.go.kr/id/knb_10207001_001
7861,7,1,1545년,[음]인종이 승하함(31세),http://sillok.history.go.kr/id/kla_10107001_001
7862,7,1,1479년,[음]금주령을 내림,http://sillok.history.go.kr/id/kia_11007001_001
7863,7,1,1466년,[음]《대명강해율(大明講解律)》·《율학해이(律學解頤)》등 법률서를 간행하여 반포함,http://sillok.history.go.kr/id/kga_11207001_004
7864,7,1,1458년,[음]아악도감과 관습도감을 합쳐 악학도감을 설치함,http://sillok.history.go.kr/id/kga_10407001_001
7865,7,1,1456년,"[음]단군 신주(神主)를 조선 시조 단군 지위로 하고, 기자와 동명왕의 신주 지위도 고침",http://sillok.history.go.kr/id/kga_10207001_004
7866,7,1,1434년,[음]자격루를 경복궁 보루각에 설치함,http://sillok.history.go.kr/id/kda_11607001_004
7867,7,1,1410년,[음]저화 통용법을 회복시킴,http://sillok.history.go.kr/id/kca_11007001_002
7868,7,1,1290년,[음]반환된 서북의 여러 성에 다시 수령을 둠,http://db.history.go.kr/id/kr_030r_0060_0070_0010
7869,7,1,1096년,[음]왕이 문덕전에 비밀 보관한 도서를 열람함,http://db.history.go.kr/id/kr_011r_0030_0070_0010
7870,7,2,2004년,"중국 신화통신·〈인민일보〉, 고구려는 중국의 지방 정권이자 소수 민족이라고 주장",http://db.history.go.kr/id/tcct_2004_07_02_0020
7871,7,2,2001년,"김대중 대통령, 언론사 세무 조사·탈세 언론사 수사 의법 처리 지시",http://db.history.go.kr/id/tcct_2001_07_02_0010
7872,7,2,1991년,"노태우 대통령·부시 미국 대통령, 정상 회담에서 한국의 통일과 북한의 핵사찰 문제 논의",http://db.history.go.kr/id/tcct_1991_07_02_0010
7873,7,2,1988년,"국회, 노태우 대통령의 정기승 대법원장 내정자 임명 동의안 부결",http://db.history.go.kr/id/tcct_1988_07_02_0010
7874,7,2,1986년,"서울시경, 시내 230여 개 중고등학교 의식화 유인물 수거 및 관련자 색출 위해 교내 수색",http://db.history.go.kr/id/tcct_1986_07_02_0010
7875,7,2,1980년,"최순영 축구협회장, 국내 최초 프로 축구팀 할렐루야 창단 발표",http://db.history.go.kr/id/tcct_1980_07_02_0030
7876,7,2,1979년,여의도 증권 거래소 개관,http://db.history.go.kr/id/tcct_1979_07_02_0020
7877,7,2,1974년,"농수산부, 농업 센서스 결과 전 체농가 가구 수의 33.5%인 80만 가구가 소작농이라고 지적",http://db.history.go.kr/id/tcct_1974_07_02_0020
7878,7,2,1965년,"국무회의, 1개 전투 사단 베트남 파병 의결",http://db.history.go.kr/id/tcct_1965_07_02_0010
7879,7,2,1963년,"태풍 셔리호에 전국 풍수해, 사망 130명·재산 피해 6억 4천만 원",http://db.history.go.kr/id/tcct_1963_07_02_0040
7880,7,2,1950년,"육군 총참모장 채병덕 소장 경질, 정일권 준장 결정",http://db.history.go.kr/id/tcct_1950_07_02_0020
7881,7,2,1949년,"국방부, 국회 프락치 사건 전모 발표",http://db.history.go.kr/id/tcct_1949_07_02_0030
7882,7,2,1946년,제주도 설치 공포(법령 제94호),http://db.history.go.kr/id/tcct_1946_07_02_0010
7883,7,2,1931년,"만보산 사건 발생, 수전 개발을 둘러싼 만주의 한인·중국인 충돌",http://db.history.go.kr/id/tcmd_1931_07_02_0070
7884,7,2,1919년,"대한민국 임시정부, 사료 편찬회 조직하여 『한일 관계 사료집』 편찬 시작",http://db.history.go.kr/id/tcmd_1919_07_02_0020
7885,7,2,1910년,"통감부, 모든 공문에 명치 연호 사용 지시",http://db.history.go.kr/id/tcmd_1910_07_02_0030
7886,7,2,1908년,"의병장 이강년, 일본군 수비대에 체포됨",http://db.history.go.kr/id/tcmd_1908_07_02_0040
7887,7,2,1907년,"이완용, 을사5적 암살을 기도한 애국 청년 30명을 극형에 처함",http://db.history.go.kr/id/tcmd_1907_07_02_0010
7888,7,2,1896년,"서재필·윤치호 등 30여 명, 독립협회 결성",http://db.history.go.kr/id/tcmd_1896_07_02_0010
7889,7,2,1868년,"[음]고종, 창덕궁에서 창건한 경복궁으로 옮김",http://db.history.go.kr/id/tcmd_1868_07_02_0020
7890,7,2,1830년,[음]서울과 지방의 절전(折錢)을 호조에 보내어 경상비용에 보태게 함,http://sillok.history.go.kr/id/kwa_13007002_001
7891,7,2,1816년,"[음]4문에서 보사제(報謝祭, 비가 내린 것에 감사하는 제사)를 지냄",http://sillok.history.go.kr/id/kwa_11607002_001
7892,7,2,1786년,"[윤]호남에 충재가 발생하여 포제(酺祭, 재해의 신에게 지내는 제사)를 지냄",http://sillok.history.go.kr/id/kva_11007102_003
7893,7,2,1785년,"[음]수어청과 총융청에 병부를 지급하고, 전토에 대해 고발하는 자를 포상하는 것은 혁파함",http://sillok.history.go.kr/id/kva_10907002_001
7894,7,2,1784년,[음]원자를 책봉하여 왕세자(문효 세자)로 삼음,http://sillok.history.go.kr/id/kva_10807002_001
7895,7,2,1781년,[음]세곡 운반 시 농간을 부리는 관리를 엄벌하겠다고 하교함,http://sillok.history.go.kr/id/kva_10507002_003
7896,7,2,1771년,[음]표류하여 동래에 도착한 왜인이 교역을 청함,http://sillok.history.go.kr/id/kua_14707002_001
7897,7,2,1767년,[윤]산음현에서 7살 여아가 아이를 낳음,http://sillok.history.go.kr/id/kua_14307102_001
7898,7,2,1748년,[음]예조에서 칙사에게 베푸는 연향 때 무동에게 무늬 없는 관복을 착용하게 할 것을 아룀,http://sillok.history.go.kr/id/kua_12407002_002
7899,7,2,1726년,"[음]혜순 자경 대왕대비전의 존호와 왕대비전의 존호, 단의 왕후 휘호를 올림",http://sillok.history.go.kr/id/kua_10207002_001
7900,7,2,1676년,[음]명성 왕후가 현열의 존호를 받음,http://sillok.history.go.kr/id/ksa_10207002_001
7901,7,2,1645년,[음]강원도 안협·이천에 폭우 피해 발생,http://sillok.history.go.kr/id/kpa_12307002_001
7902,7,2,1641년,[음]평안도에 홍수로 대동강 범람,http://sillok.history.go.kr/id/kpa_11907002_002
7903,7,2,1639년,[음]왕에게 청나라에 입조하라는 사신의 요구를 거절함,http://sillok.history.go.kr/id/kpa_11707002_004
7904,7,2,1637년,[음]종각을 다시 세움,http://sillok.history.go.kr/id/kpa_11507002_002
7905,7,2,1555년,[음]감군어사(監軍御史)를 혁파함,http://sillok.history.go.kr/id/kma_11007002_005
7906,7,2,1518년,"[음]《소학》 1,300부를 찍어 관리와 종친에게 나누어 줌",http://sillok.history.go.kr/id/kka_11307002_006
7907,7,2,1470년,[음]《경국대전》의 이전·병전 관제에 따라 도목정(都目政)을 시행함,http://sillok.history.go.kr/id/kia_10107002_002
7908,7,2,1451년,[음]12사(司)를 의흥사(義興司)·충좌사(忠佐司)·충무사(忠武司)·용양사(龍驤司)·호분사(虎賁司)의 5사(司)로 고침,http://sillok.history.go.kr/id/kea_10107002_003
7909,7,2,1434년,[음]갑인자를 만듦,http://sillok.history.go.kr/id/kda_11607002_001
7910,7,2,1430년,[음]제주 출신의 자제를 우선 서용하기로 함,http://sillok.history.go.kr/id/kda_11207002_001
7911,7,2,1400년,[음]장군들이 모여 군사를 논의하던 장군방을 폐지함,http://sillok.history.go.kr/id/kba_10207002_016
7912,7,2,1349년,[음]왕이 의성창과 덕천고에서 모후·공주 및 기황후 모친에게 음식을 지급하게 함,http://db.history.go.kr/id/kr_037r_0090_0060_0010
7913,7,2,1269년,[음]왕창이 임연을 교정별감에 임명함,http://db.history.go.kr/id/kr_026r_0060_0070_0010
7914,7,2,1109년,[음]고위 관리들을 소집해 9성의 반환 문제를 의논함,http://db.history.go.kr/id/kr_013r_0010_0070_0010
7915,7,2,1101년,[음]국청사를 대대적으로 수리하게 함,http://db.history.go.kr/id/kr_011r_0080_0070_0010
7916,7,3,2007년,"국회, 〈국민 연금법 개정안〉·〈사립학교법 개정안〉·〈로스쿨법안〉 의결",http://db.history.go.kr/id/tcct_2007_07_03_0010
7917,7,3,2002년,"부산 지방 법원 가정 법원, 성전환 수술 30대 남자에게 법적인 성을 여성으로 인정하는 첫 판결",http://db.history.go.kr/id/tcct_2002_07_03_0020
7918,7,3,1999년,"김대중 대통령, 클린턴 미 대통령과 정상 회담",http://db.history.go.kr/id/tcct_1999_07_03_0010
7919,7,3,1992년,"일본 정부, 최초로 한국인 출신 일본군 ‘위안부’ 공식 인정하는 〈종군위안부 관련 조사 결과〉 발표 문서 확정",http://db.history.go.kr/id/tcct_1992_07_03_0030
7920,7,3,1985년,"경찰, 구로 동맹 파업 관련 24명 구속",http://db.history.go.kr/id/tcct_1985_07_03_0040
7921,7,3,1982년,"한국 경제 연구원, 1981년 말 현재 국내 사채 시장 규모를 통화량의 27%에 달하는 1조 1천억 원으로 추정",http://db.history.go.kr/id/tcct_1982_07_03_0030
7922,7,3,1979년,유류난·불경기 등으로 자가용 차 번호 반납 급증,http://db.history.go.kr/id/tcct_1979_07_03_0020
7923,7,3,1973년,국내 최초로 제철 일관 공정 구비한 포항 종합 제철 공장 준공,http://db.history.go.kr/id/tcct_1973_07_03_0020
7924,7,3,1969년,"3선 개헌 반대 시위 전국에 파급, 서울대 법대·문리대 임시 휴교, 대학생 138명 연행",http://db.history.go.kr/id/tcct_1969_07_03_0060
7925,7,3,1965년,"서울대 의대생, 한일 협정 비준 반대 가운 시위",http://db.history.go.kr/id/tcct_1965_07_03_0020
7926,7,3,1961년,"국가 재건 최고 회의, 의장에 박정희 소장 선출",http://db.history.go.kr/id/tcct_1961_07_03_0010
7927,7,3,1953년,"국회, 간통죄 남녀 쌍벌주의 통과, 낙태죄 존치(10.3. 시행)",http://db.history.go.kr/id/tcct_1953_07_03_0010
7928,7,3,1951년,"미국 정부, 릿지웨이 장군에게 정전 조건 훈령",http://db.history.go.kr/id/tcct_1951_07_03_0030
7929,7,3,1947년,황국 신민 서사탑 등 철거 시작,http://db.history.go.kr/id/tcct_1947_07_03_0020
7930,7,3,1944년,"대한민국 임시정부 주석 김구, 중국 정부 장개석에게 임시정부 승인 요청",http://db.history.go.kr/id/tcmd_1944_07_03_0010
7931,7,3,1939년,〈경방단 규칙〉 공포(10.1. 시행),http://db.history.go.kr/id/tcmd_1939_07_03_0030
7932,7,3,1933년,"한중 연합군 4,500여 명, 흑룡강성 대전자령에서 일본군과 격전 압승(대전자령 전투)",http://db.history.go.kr/id/tcmd_1933_07_03_0060
7933,7,3,1927년,"함흥고보, 동맹 휴학 중인 전교생에게 무기 정학 처분",http://db.history.go.kr/id/tcmd_1927_07_03_0080
7934,7,3,1910년,"샌프란시스코 한인 대표, 애국동맹단 조직, 외교 선전·군사 인재 양성 등 9개조 결의안 채택",http://db.history.go.kr/id/tcmd_1910_07_03_0020
7935,7,3,1897년,목포·진남포 개항 결정(10.1. 개항),http://db.history.go.kr/id/tcmd_1897_07_03_0010
7936,7,3,1894년,[음]과거제 폐지,http://db.history.go.kr/id/tcmd_1894_07_03_0010
7937,7,3,1825년,[음]선혜청에 불이 남,http://sillok.history.go.kr/id/kwa_12507003_001
7938,7,3,1792년,[음]의성·함창의 대동전을 실은 배가 충주 영죽강에서 침몰함,http://sillok.history.go.kr/id/kva_11607003_001
7939,7,3,1776년,[음]홍인한과 정후겸 등의 반역한 정절을 반시(頒示)하는 윤음을 중외에 내림,http://sillok.history.go.kr/id/kva_10007003_002
7940,7,3,1768년,[음]영종·경기·해서 지역 수군의 조련을 전례대로 할 것을 명함,http://sillok.history.go.kr/id/kua_14407003_006
7941,7,3,1756년,[음]금주령을 잘 지키도록 팔도에 신칙하게 함,http://sillok.history.go.kr/id/kua_13207003_002
7942,7,3,1750년,[음]양역(良役) 변통을 하교함,http://sillok.history.go.kr/id/kua_12607003_002
7943,7,3,1702년,[음]충주의 문정공 송시열을 위해 세운 서원에 민정중을 배향하게 함,http://sillok.history.go.kr/id/ksa_12807003_003
7944,7,3,1693년,[음]주전을 호조에서 전담하게 함,http://sillok.history.go.kr/id/ksa_11907003_002
7945,7,3,1687년,[음]경상도에 홍수 피해 발생. 예천에서 민가 90여 채 유실 등,http://sillok.history.go.kr/id/ksa_11307003_001
7946,7,3,1617년,[음]궁궐을 짓기 위한 영건 도감의 경비를 충당하려고 포를 더 거둠,http://sillok.history.go.kr/id/koa_10907003_001
7947,7,3,1567년,[음]선조가 즉위함,http://sillok.history.go.kr/id/knb_10007003_001
7948,7,3,1529년,[음]《천자문》·《현토소학》 등을 간행하게 함,http://sillok.history.go.kr/id/kka_12407003_002
7949,7,3,1519년,"[음]서책 보급을 위해 서사(書肆, 서점) 설치를 논의함",http://sillok.history.go.kr/id/kka_11407003_001
7950,7,3,1512년,"[음]여진 1,000여 명이 갑산부에 침입함",http://sillok.history.go.kr/id/kka_10707003_002
7951,7,3,1473년,[음]복창군(福昌君) 김수령(金壽寧)이 죽음,http://sillok.history.go.kr/id/kia_10407003_002
7952,7,3,1439년,[음]성주 사고와 전주 사고를 설치함,http://sillok.history.go.kr/id/kda_12107003_001
7953,7,3,1419년,[음]이종무 등이 대마도 원정군을 이끌고 돌아옴,http://sillok.history.go.kr/id/kda_10107003_002
7954,7,3,1413년,[음]금주령을 내림,http://sillok.history.go.kr/id/kca_11307003_001
7955,7,3,1407년,[음]경기도와 황해도 지역의 14고을에 조수 범람 피해 발생,http://sillok.history.go.kr/id/kca_10707003_001
7956,7,3,1402년,[음]인사에 대한 출척법을 제정함,http://sillok.history.go.kr/id/kca_10207003_003
7957,7,3,1371년,[음]왜구가 예성강을 침략함,http://db.history.go.kr/id/kr_043r_0010_0080_0010
7958,7,3,1352년,[음]전왕(충정왕)을 총릉에 안장함,http://db.history.go.kr/id/kr_038r_0030_0080_0020
7959,7,3,1269년,[음]임연이 왕의 거처를 옮기고 내탕고의 보물을 훔침,http://db.history.go.kr/id/kr_026r_0060_0070_0020
7960,7,3,1232년,[음]북계에 파견된 왕의 내시를 다루가치가 사살함,http://db.history.go.kr/id/kr_023r_0020_0070_0040
7961,7,3,1109년,[음]동여진 사신들에게 9성의 반환을 허락함,http://db.history.go.kr/id/kr_013r_0010_0070_0020
7962,7,4,2006년,서울대학교 출원 복제개 스너피 상표권 최종 등록,http://db.history.go.kr/id/tcct_2006_07_04_0050
7963,7,4,2005년,"노무현 대통령, 여소야대 정국 타개 위해 연합 정부 제안",http://db.history.go.kr/id/tcct_2005_07_04_0010
7964,7,4,2002년,"리언 라포트 주한 미군 사령관, 미군 장갑차 여중생 사망 사건에 사과",http://db.history.go.kr/id/tcct_2002_07_04_0040
7965,7,4,1997년,"서울 강동경찰서, 〈청소년 보호법〉에 의거 고등학생에 소주 판매한 슈퍼마켓 주인 첫 불구속 입건",http://db.history.go.kr/id/tcct_1997_07_04_0040
7966,7,4,1989년,최저 임금제 적용 범위를 상시 근로자 10인 이상의 전 산업으로 확대,http://db.history.go.kr/id/tcct_1989_07_04_0030
7967,7,4,1982년,"나가사키 재일한 국인 인권 수호회, 나가사키 원폭 투하 당시 한국인 피해자 1만 명 이상 사망 발표",http://db.history.go.kr/id/tcct_1982_07_04_0010
7968,7,4,1980년,"부산, ‘일본 텔레비전 안보기 운동’ 시작",http://db.history.go.kr/id/tcct_1980_07_04_0040
7969,7,4,1972년,"남·북한, 자주·평화·민족 대단결 통일 등 공동 성명 7개 항 동시 발표(7·4 남북 공동 성명)",http://db.history.go.kr/id/tcct_1972_07_04_0010
7970,7,4,1966년,아시아 영화제에서 일본 좌파 감독에 찬성표 던진 신상옥·송재홍에 대해 검찰 내사,http://db.history.go.kr/id/tcct_1966_07_04_0010
7971,7,4,1953년,"미 8군 사령부, 용산으로 정식 이전",http://db.history.go.kr/id/tcct_1953_07_04_0030
7972,7,4,1952년,"국회, 〈발췌개헌안〉 통과, 이승만 독재 기반 구축",http://db.history.go.kr/id/tcct_1952_07_04_0010
7973,7,4,1950년,"미군 스미드부대, 오산 북방 죽미령서 북한군과 첫 교전, 미군 170여 명 전사·행불",http://db.history.go.kr/id/tcct_1950_07_04_0090
7974,7,4,1946년,〈외국과의 무역 통제에 관한 건〉 공포,http://db.history.go.kr/id/tcct_1946_07_04_0020
7975,7,4,1931년,"평양 등지에서 만보산 사건 보복 폭행 발생, 중국인 127명 사망·393명 부상",http://db.history.go.kr/id/tcmd_1931_07_04_0070
7976,7,4,1922년,"대동단 총재 동농 김가진(1846~1922), 상해에서 사망",http://db.history.go.kr/id/tcmd_1922_07_04_0010
7977,7,4,1921년,〈자동차 취체 규칙〉 반포,http://db.history.go.kr/id/tcmd_1921_07_04_0030
7978,7,4,1912년,"신규식·박은식 등, 동제사 조직",http://db.history.go.kr/id/tcmd_1912_07_04_0020
7979,7,4,1899년,〈표훈원 관제〉 반포,http://db.history.go.kr/id/tcmd_1899_07_04_0010
7980,7,4,1823년,[음]포삼에 대한 세액을 증액함,http://sillok.history.go.kr/id/kwa_12307004_001
7981,7,4,1800년,[음]순조가 창덕궁 인정문에서 즉위함,http://sillok.history.go.kr/id/kwa_10007004_001
7982,7,4,1795년,[음]성균관과 이조는 상호 의망하지 못하도록 하는 규정을 다시 밝힘,http://sillok.history.go.kr/id/kva_11907004_001
7983,7,4,1793년,[음]정조가 부스럼과 종기를 치료하기 위해 소양·독맥·사죽혈에 침을 맞음,http://sillok.history.go.kr/id/kva_11707004_001
7984,7,4,1783년,[음]금란법의 폐단을 시정함,http://sillok.history.go.kr/id/kva_10707004_007
7985,7,4,1772년,[음]영조가 탕평이 무너졌다고 하교함,http://sillok.history.go.kr/id/kua_14807004_001
7986,7,4,1770년,[음]정몽주의 봉사손을 등용하게 함,http://sillok.history.go.kr/id/kua_14607004_001
7987,7,4,1745년,[음]비총제의 문제를 논의함,http://sillok.history.go.kr/id/kua_12107004_006
7988,7,4,1623년,[음]동래 왜관의 잠상(潛商) 임소를 효시함,http://sillok.history.go.kr/id/kpa_10107004_005
7989,7,4,1567년,[음]이황 등에게 명종의 행장을 짓게 함,http://sillok.history.go.kr/id/kna_10007004_001
7990,7,4,1539년,[윤]종계(宗系) 개정 요청 문제를 논의함,http://sillok.history.go.kr/id/kka_13407104_001
7991,7,4,1507년,[음]의신부정(義新副正) 이징원(李澄源)을 원종공신 1등에 올림,http://sillok.history.go.kr/id/kka_10207004_006
7992,7,4,1457년,[음]총통위를 혁파함,http://sillok.history.go.kr/id/kga_10307004_004
7993,7,4,1433년,[음]하경복(河敬復) 등이 《진서(陣書)》를 편찬함,http://sillok.history.go.kr/id/kda_11507004_003
7994,7,4,1429년,[음]예조에서 삼국 시조에게 제사 지낼 것을 건의함,http://sillok.history.go.kr/id/kda_11107004_006
7995,7,5,2002년,"이명박 서울시장, 공식 석상에서 히딩크 전 국가대표팀 감독과 아들 기념 사진 촬영 사과",http://db.history.go.kr/id/tcct_2002_07_05_0040
7996,7,5,2001년,"메이저리그 사무국, 박찬호의 미국 프로 야구 메이저리그 올스타전 출전 발표",http://db.history.go.kr/id/tcct_2001_07_05_0080
7997,7,5,1989년,"문교부, 전국 교직원 노동 조합에 가입한 37개 대학 330여 명, 전원 파면 해임 결정",http://db.history.go.kr/id/tcct_1989_07_05_0010
7998,7,5,1987년,연세대학교 시위에서 최루탄 파편에 맞아 투병 중이던 이한열 사망,http://db.history.go.kr/id/tcct_1987_07_05_0020
7999,7,5,1983년,"국세청, 명성그룹 세무 조사 실시",http://db.history.go.kr/id/tcct_1983_07_05_0020
8000,7,5,1978년,"박정희 민주공화당 후보, 제9대 대통령 선거 단독 등록",http://db.history.go.kr/id/tcct_1978_07_05_0010
8001,7,5,1972년,"박정희 대통령, 일본어를 고교 제2외국어 교과 과정에 포함하라고 지시",http://db.history.go.kr/id/tcct_1972_07_05_0010
8002,7,5,1951년,"치안국장, 피난민의 서울 복귀를 엄금하겠다는 경고 담화",http://db.history.go.kr/id/tcct_1951_07_05_0030
8003,7,5,1949년,백범 김구 국민장 거행,http://db.history.go.kr/id/tcct_1949_07_05_0010
8004,7,5,1935년,"의열단·한국 독립당·조선혁명당·신한독립당·대한독립당 등, 민족혁명당 발족",http://db.history.go.kr/id/tcmd_1935_07_05_0050
8005,7,5,1926년,〈활동 사진 필름 검열 규칙〉 공포,http://db.history.go.kr/id/tcmd_1926_07_05_0020
8006,7,5,1915년,"의병장 채응언, 평남 성천에서 체포됨(11.4. 사형 순국)",http://db.history.go.kr/id/tcmd_1915_07_05_0010
8007,7,5,1908년,"연해주 의병, 두만강 건너 제2차 국내 진입 작전, 신아산·무산 진격",http://db.history.go.kr/id/tcmd_1908_07_05_0010
8008,7,5,1907년,"만국 평화 회의 헤이그 특사, 평화 회의에 호소문 제출",http://db.history.go.kr/id/tcmd_1907_07_05_0040
8009,7,5,1900년,"한강 철교 준공, 경인 철도 완전 개통(11.12. 개통식)",http://db.history.go.kr/id/tcmd_1900_07_05_0020
8010,7,5,1895년,"제3차 김홍집 내각 성립, 내부 박정양·중추원 의장 어윤중·부의장 신기선",http://db.history.go.kr/id/tcmd_1895_07_05_0020
8011,7,5,1883년,[음]상설 주전 기관 전환국 설치,http://db.history.go.kr/id/tcmd_1883_07_05_0020
8012,7,5,1862년,[음]내탕고의 돈을 이정청에 내려 백성들의 구휼에 보태게 함,http://sillok.history.go.kr/id/kya_11307005_002
8013,7,5,1843년,[음]청나라에 보내는 세폐 방물의 품질을 가려 살피도록 함,http://sillok.history.go.kr/id/kxa_10907005_001
8014,7,5,1792년,[음]지방의 경재(卿宰) 및 무재(武宰) 실군직 시종의 녹봉 규정을 정함,http://sillok.history.go.kr/id/kva_11607005_003
8015,7,5,1776년,[음]홍인한과 정후겸을 사사함,http://sillok.history.go.kr/id/kva_10007005_004
8016,7,5,1761년,[음]법령이 번잡해짐에 따라 수교(受敎)의 제한을 명함,http://sillok.history.go.kr/id/kua_13707005_004
8017,7,5,1758년,[음]명나라 사람들 자손의 군역과 신역을 면제하여 줌,http://sillok.history.go.kr/id/kua_13407005_004
8018,7,5,1733년,[음]범에 물려 가는 남편을 구한 칠원현 최개야지의 처 신양금을 정문하게 함,http://sillok.history.go.kr/id/kua_10907005_002
8019,7,5,1710년,[음]병거·배외갑·마찰도를 시험 제조하게 함,http://sillok.history.go.kr/id/ksa_13607005_002
8020,7,5,1660년,[음]고양 수촌의 백성이 사복시의 마초 베는 자 두 명을 때려 죽였으나 범인을 잡지 못함,http://sillok.history.go.kr/id/krb_10107005_005
8021,7,5,1557년,[음]제주에 정박한 왜선의 동향을 살피고 왜적 방어 기구와 봉화를 조치하게 함,http://sillok.history.go.kr/id/kma_11207005_002
